iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"May 31, 2017"
Total Net Assets,"39,589,657,324.78"
Shares Outstanding,"230,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"RGLD","ROYAL GOLD INC","Equity","0.32","80.42","1,572,784.00","126,483,289.28","126,483,289.28","Materials","2755706","US7802871084","NASDAQ"
"JLL","JONES LANG LASALLE INC","Equity","0.32","115.47","1,089,271.00","125,778,122.37","125,778,122.37","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"IPGP","IPG PHOTONICS CORP","Equity","0.32","139.04","898,717.00","124,957,611.68","124,957,611.68","Information Technology","2698782","US44980X1090","NASDAQ"
"CFR","CULLEN FROST BANKERS INC","Equity","0.31","91.66","1,358,613.00","124,530,467.58","124,530,467.58","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"POST","POST HOLDINGS INC","Equity","0.31","80.34","1,547,454.00","124,322,454.36","124,322,454.36","Consumer Staples","B6T0518","US7374461041","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.31","50.40","2,447,491.00","123,353,546.40","123,353,546.40","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"BRCD","BROCADE COMMUNICATIONS SYSTEMS INC","Equity","0.31","12.63","9,762,209.00","123,296,699.67","123,296,699.67","Information Technology","2422174","US1116213067","NASDAQ"
"MD","MEDNAX INC","Equity","0.31","54.30","2,258,343.00","122,628,024.90","122,628,024.90","Health Care","2677640","US58502B1061","New York Stock Exchange Inc."
"VVC","VECTREN CORP","Equity","0.31","61.34","1,996,247.00","122,449,790.98","122,449,790.98","Utilities","2572949","US92240G1013","New York Stock Exchange Inc."
"SON","SONOCO PRODUCTS","Equity","0.31","50.71","2,389,247.00","121,158,715.37","121,158,715.37","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"ACM","AECOM","Equity","0.30","32.11","3,739,075.00","120,061,698.25","120,061,698.25","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"BRO","BROWN & BROWN INC","Equity","0.30","43.43","2,763,388.00","120,013,940.84","120,013,940.84","Financials","2692687","US1152361010","New York Stock Exchange Inc."
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.30","40.88","2,928,385.00","119,712,378.80","119,712,378.80","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"BC","BRUNSWICK CORP","Equity","0.30","55.26","2,143,629.00","118,456,938.54","118,456,938.54","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"POOL","POOL CORP","Equity","0.30","119.13","990,790.00","118,032,812.70","118,032,812.70","Consumer Discretionary","2781585","US73278L1052","NASDAQ"
"PII","POLARIS INDUSTRIES INC","Equity","0.30","83.60","1,409,120.00","117,802,432.00","117,802,432.00","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.30","21.14","5,539,544.00","117,105,960.16","117,105,960.16","Real Estate","2501631","US81721M1099","NASDAQ"
"OLN","OLIN CORP","Equity","0.30","29.34","3,981,790.00","116,825,718.60","116,825,718.60","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"DCT","DCT INDUSTRIAL TRUST REIT INC TRUS","Equity","0.29","52.71","2,210,518.00","116,516,403.78","116,516,403.78","Real Estate","BRWPYN2","US2331532042","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.29","19.78","5,884,034.00","116,386,192.52","116,386,192.52","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"NFG","NATIONAL FUEL GAS","Equity","0.29","56.76","2,043,206.00","115,972,372.56","115,972,372.56","Utilities","2626103","US6361801011","New York Stock Exchange Inc."
"NCR","NCR CORP","Equity","0.29","38.53","3,004,315.00","115,756,256.95","115,756,256.95","Information Technology","2632650","US62886E1082","New York Stock Exchange Inc."
"FAF","FIRST AMERICAN FINANCIAL CORP","Equity","0.29","43.52","2,647,345.00","115,212,454.40","115,212,454.40","Financials","B4NFPK4","US31847R1023","New York Stock Exchange Inc."
"PVTB","PRIVATEBANCORP INC","Equity","0.29","59.59","1,916,204.00","114,186,596.36","114,186,596.36","Financials","2486578","US7429621037","NASDAQ"
"RNR","RENAISSANCERE HOLDING LTD","Equity","0.29","142.86","798,839.00","114,122,139.54","114,122,139.54","Financials","2728429","BMG7496G1033","New York Stock Exchange Inc."
"AVT","AVNET INC","Equity","0.29","36.68","3,104,522.00","113,873,866.96","113,873,866.96","Information Technology","2066505","US0538071038","New York Stock Exchange Inc."
"OSK","OSHKOSH CORP","Equity","0.28","63.12","1,786,521.00","112,765,205.52","112,765,205.52","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"CBSH","COMMERCE BANCSHARES INC","Equity","0.28","53.53","2,103,815.00","112,617,216.95","112,617,216.95","Financials","2213204","US2005251036","NASDAQ"
"BIO","BIO RAD LABORATORIES INC CLASS A","Equity","0.28","223.48","500,321.00","111,811,737.08","111,811,737.08","Health Care","2098508","US0905722072","New York Stock Exchange Inc."
"TDY","TELEDYNE TECHNOLOGIES INC","Equity","0.28","131.51","848,939.00","111,643,967.89","111,643,967.89","Industrials","2503477","US8793601050","New York Stock Exchange Inc."
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.28","12.95","8,599,105.00","111,358,409.75","111,358,409.75","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"SABR","SABRE CORP","Equity","0.28","22.43","4,946,900.00","110,958,967.00","110,958,967.00","Information Technology","BLLHH27","US78573M1045","NASDAQ"
"HRC","HILL ROM HOLDINGS INC","Equity","0.28","77.36","1,431,755.00","110,760,566.80","110,760,566.80","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"CY","CYPRESS SEMICONDUCTOR CORP","Equity","0.28","13.99","7,893,649.00","110,432,149.51","110,432,149.51","Information Technology","2244549","US2328061096","NASDAQ"
"LYV","LIVE NATION ENTERTAINMENT INC","Equity","0.28","34.49","3,188,449.00","109,969,606.01","109,969,606.01","Consumer Discretionary","B0T7YX2","US5380341090","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.28","94.30","1,165,403.00","109,897,502.90","109,897,502.90","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"VVV","VALVOLINE INC","Equity","0.28","22.37","4,912,046.00","109,882,469.02","109,882,469.02","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"CASY","CASEYS GENERAL STORES INC","Equity","0.28","116.39","943,243.00","109,784,052.77","109,784,052.77","Consumer Staples","2179414","US1475281036","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.28","70.91","1,544,708.00","109,535,244.28","109,535,244.28","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.27","48.72","2,213,694.00","107,851,171.68","107,851,171.68","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.27","10.39","10,351,419.00","107,551,243.41","107,551,243.41","Financials","2101967","US78442P1066","NASDAQ"
"CTLT","CATALENT INC","Equity","0.27","35.53","3,009,816.00","106,938,762.48","106,938,762.48","Health Care","BP96PQ4","US1488061029","New York Stock Exchange Inc."
"IDA","IDACORP INC","Equity","0.27","87.30","1,214,692.00","106,042,611.60","106,042,611.60","Utilities","2296937","US4511071064","New York Stock Exchange Inc."
"CONE","CYRUSONE REIT INC","Equity","0.27","56.26","1,881,387.00","105,846,832.62","105,846,832.62","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"THS","TREEHOUSE FOODS INC","Equity","0.27","77.18","1,370,191.00","105,751,341.38","105,751,341.38","Consumer Staples","B095X84","US89469A1043","New York Stock Exchange Inc."
"HPT","HOSPITALITY PROPERTIES TRUST REIT","Equity","0.27","28.92","3,653,370.00","105,655,460.40","105,655,460.40","Real Estate","2438966","US44106M1027","NASDAQ"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.27","92.05","1,140,459.00","104,979,250.95","104,979,250.95","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.26","62.64","1,672,610.00","104,772,290.40","104,772,290.40","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"THO","THOR INDUSTRIES INC","Equity","0.26","90.53","1,151,331.00","104,229,995.43","104,229,995.43","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"NEU","NEWMARKET CORP","Equity","0.26","465.35","222,899.00","103,726,049.65","103,726,049.65","Materials","B01CGF1","US6515871076","New York Stock Exchange Inc."
"WPX","WPX ENERGY INC","Equity","0.26","10.82","9,541,032.00","103,233,966.24","103,233,966.24","Energy","B40PCD9","US98212B1035","New York Stock Exchange Inc."
"WSO","WATSCO INC","Equity","0.26","141.12","730,951.00","103,151,805.12","103,151,805.12","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"AGCO","AGCO CORP","Equity","0.26","64.03","1,606,654.00","102,874,055.62","102,874,055.62","Industrials","2010278","US0010841023","New York Stock Exchange Inc."
"HFC","HOLLYFRONTIER CORP","Equity","0.26","23.90","4,273,914.00","102,146,544.60","102,146,544.60","Energy","B5VX1H6","US4361061082","New York Stock Exchange Inc."
"WGL","WGL HOLDINGS INC","Equity","0.26","82.74","1,234,468.00","102,139,882.32","102,139,882.32","Utilities","2942100","US92924F1066","New York Stock Exchange Inc."
"CRUS","CIRRUS LOGIC INC","Equity","0.26","65.95","1,546,348.00","101,981,650.60","101,981,650.60","Information Technology","2197308","US1727551004","NASDAQ"
