iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Jul 31, 2017"
Total Net Assets,"39,621,859,021.96"
Shares Outstanding,"225,700,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"SON","SONOCO PRODUCTS","Equity","0.29","48.48","2,395,091.00","116,114,011.68","116,114,011.68","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"AGCO","AGCO CORP","Equity","0.29","72.14","1,608,366.00","116,027,523.24","116,027,523.24","Industrials","2010278","US0010841023","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.29","19.62","5,907,747.00","115,909,996.14","115,909,996.14","Financials","2659109","US6802231042","New York Stock Exchange Inc."
"TDY","TELEDYNE TECHNOLOGIES INC","Equity","0.29","136.34","849,445.00","115,813,331.30","115,813,331.30","Industrials","2503477","US8793601050","New York Stock Exchange Inc."
"AVT","AVNET INC","Equity","0.29","38.38","3,012,315.00","115,612,649.70","115,612,649.70","Information Technology","2066505","US0538071038","New York Stock Exchange Inc."
"WBS","WEBSTER FINANCIAL CORP","Equity","0.29","51.93","2,222,195.00","115,398,586.35","115,398,586.35","Financials","2945143","US9478901096","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.29","11.08","10,388,386.00","115,103,316.88","115,103,316.88","Financials","2101967","US78442P1066","NASDAQ"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Equity","0.29","12.98","8,772,303.00","113,864,492.94","113,864,492.94","Real Estate","B0JL5L9","US58463J3041","New York Stock Exchange Inc."
"CRL","CHARLES RIVER LABORATORIES INTERNA","Equity","0.28","98.20","1,148,098.00","112,743,223.60","112,743,223.60","Health Care","2604336","US1598641074","New York Stock Exchange Inc."
"CY","CYPRESS SEMICONDUCTOR CORP","Equity","0.28","14.20","7,939,391.00","112,739,352.20","112,739,352.20","Information Technology","2244549","US2328061096","NASDAQ"
"CONE","CYRUSONE REIT INC","Equity","0.28","59.71","1,881,784.00","112,361,322.64","112,361,322.64","Real Estate","B7YRLH9","US23283R1005","NASDAQ"
"EPR","EPR PROPERTIES REIT","Equity","0.28","72.38","1,544,069.00","111,759,714.22","111,759,714.22","Real Estate","B8XXZP1","US26884U1097","New York Stock Exchange Inc."
"VVV","VALVOLINE INC","Equity","0.28","22.67","4,928,578.00","111,730,863.26","111,730,863.26","Materials","BDG22J3","US92047W1018","New York Stock Exchange Inc."
"PNFP","PINNACLE FINANCIAL PARTNERS INC","Equity","0.28","63.90","1,747,345.00","111,655,345.50","111,655,345.50","Financials","2675097","US72346Q1040","NASDAQ"
"HAIN","HAIN CELESTIAL GROUP INC","Equity","0.28","44.71","2,493,299.00","111,475,398.29","111,475,398.29","Consumer Staples","2492337","US4052171000","NASDAQ"
"NCR","NCR CORP","Equity","0.28","37.85","2,920,967.00","110,558,600.95","110,558,600.95","Information Technology","2632650","US62886E1082","New York Stock Exchange Inc."
"WSO","WATSCO INC","Equity","0.28","150.77","732,608.00","110,455,308.16","110,455,308.16","Industrials","2943039","US9426222009","New York Stock Exchange Inc."
"EXP","EAGLE MATERIALS INC","Equity","0.28","94.10","1,169,865.00","110,084,296.50","110,084,296.50","Materials","2191399","US26969P1084","New York Stock Exchange Inc."
"SABR","SABRE CORP","Equity","0.28","22.13","4,959,829.00","109,761,015.77","109,761,015.77","Information Technology","BLLHH27","US78573M1045","NASDAQ"
"MNK","MALLINCKRODT","Equity","0.28","45.80","2,389,618.00","109,444,504.40","109,444,504.40","Health Care","BBJTYC4","IE00BBGT3753","New York Stock Exchange Inc."
"SNH","SENIOR HOUSING PROPERTIES TRUST RE","Equity","0.27","19.45","5,539,544.00","107,744,130.80","107,744,130.80","Real Estate","2501631","US81721M1099","NASDAQ"
"POOL","POOL CORP","Equity","0.27","108.12","995,414.00","107,624,161.68","107,624,161.68","Consumer Discretionary","2781585","US73278L1052","NASDAQ"
"HRC","HILL ROM HOLDINGS INC","Equity","0.27","74.52","1,442,290.00","107,479,450.80","107,479,450.80","Health Care","2425924","US4314751029","New York Stock Exchange Inc."
"PB","PROSPERITY BANCSHARES INC","Equity","0.27","64.10","1,674,846.00","107,357,628.60","107,357,628.60","Financials","2310257","US7436061052","New York Stock Exchange Inc."
"PRXL","PAREXEL INTERNATIONAL CORP","Equity","0.27","87.52","1,223,492.00","107,080,019.84","107,080,019.84","Health Care","2671318","US6994621075","NASDAQ"
"BLKB","BLACKBAUD INC","Equity","0.27","92.34","1,157,838.00","106,914,760.92","106,914,760.92","Information Technology","2458878","US09227Q1004","NASDAQ"
"CLB","CORE LABORATORIES NV","Equity","0.27","100.53","1,061,832.00","106,745,970.96","106,745,970.96","Energy","2182531","NL0000200384","New York Stock Exchange Inc."
"FNB","FNB CORP","Equity","0.27","13.70","7,787,853.00","106,693,586.10","106,693,586.10","Financials","2041308","US3025201019","New York Stock Exchange Inc."
