iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"40,275,091,193.72"
Shares Outstanding,"225,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.42","180.11","939,429.00","169,200,557.19","169,200,557.19","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"WR","WESTAR ENERGY INC","Equity","0.42","49.60","3,411,201.00","169,195,569.60","169,195,569.60","Utilities","2484000","US95709T1007","New York Stock Exchange Inc."
"ABMD","ABIOMED INC","Equity","0.42","168.60","1,003,343.00","169,163,629.80","169,163,629.80","Health Care","2003698","US0036541003","NASDAQ"
"SBNY","SIGNATURE BANK","Equity","0.42","128.04","1,316,513.00","168,566,324.52","168,566,324.52","Financials","B00JQL9","US82669G1040","NASDAQ"
"KRC","KILROY REALTY REIT CORP","Equity","0.42","71.12","2,355,637.00","167,532,903.44","167,532,903.44","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"IPGP","IPG PHOTONICS CORP","Equity","0.41","185.06","902,315.00","166,982,413.90","166,982,413.90","Information Technology","2698782","US44980X1090","NASDAQ"
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.41","184.51","900,106.00","166,078,558.06","166,078,558.06","Financials","B03Q9D0","US57060D1081","NASDAQ"
"GGG","GRACO INC","Equity","0.41","123.69","1,340,987.00","165,866,682.03","165,866,682.03","Industrials","2380443","US3841091040","New York Stock Exchange Inc."
"CPRT","COPART INC","Equity","0.41","34.37","4,798,873.00","164,937,265.01","164,937,265.01","Industrials","2208073","US2172041061","NASDAQ"
"RPM","RPM INTERNATIONAL INC","Equity","0.41","51.34","3,206,852.00","164,639,781.68","164,639,781.68","Materials","2756174","US7496851038","New York Stock Exchange Inc."
"LW","LAMB WESTON HOLDINGS INC","Equity","0.41","46.89","3,500,490.00","164,137,976.10","164,137,976.10","Consumer Staples","BDQZFJ3","US5132721045","New York Stock Exchange Inc."
"LII","LENNOX INTERNATIONAL INC","Equity","0.40","178.97","909,154.00","162,711,291.38","162,711,291.38","Industrials","2442053","US5261071071","New York Stock Exchange Inc."
"TTC","TORO","Equity","0.40","62.06","2,584,385.00","160,386,933.10","160,386,933.10","Industrials","2897040","US8910921084","New York Stock Exchange Inc."
"GXP","GREAT PLAINS ENERGY INC","Equity","0.39","30.30","5,164,537.00","156,485,471.10","156,485,471.10","Utilities","2483706","US3911641005","New York Stock Exchange Inc."
"PTC","PTC INC","Equity","0.39","56.28","2,768,570.00","155,815,119.60","155,815,119.60","Information Technology","B95N910","US69370C1009","NASDAQ"
"SCI","SERVICE","Equity","0.38","34.50","4,496,338.00","155,123,661.00","155,123,661.00","Consumer Discretionary","2797560","US8175651046","New York Stock Exchange Inc."
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Equity","0.38","75.75","2,045,769.00","154,967,001.75","154,967,001.75","Industrials","2955733","US9297401088","New York Stock Exchange Inc."
"WRB","WR BERKLEY CORP","Equity","0.38","66.74","2,294,421.00","153,129,657.54","153,129,657.54","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"HFC","HOLLYFRONTIER CORP","Equity","0.38","35.97","4,245,465.00","152,709,376.05","152,709,376.05","Energy","B5VX1H6","US4361061082","New York Stock Exchange Inc."
"HUBB","HUBBELL INC","Equity","0.38","116.02","1,309,998.00","151,985,967.96","151,985,967.96","Industrials","BDFG6S3","US4435106079","New York Stock Exchange Inc."
"CSL","CARLISLE COMPANIES INC","Equity","0.38","100.29","1,512,838.00","151,722,523.02","151,722,523.02","Industrials","2176318","US1423391002","New York Stock Exchange Inc."
"OHI","OMEGA HEALTHCARE INVESTORS REIT IN","Equity","0.38","31.91","4,736,724.00","151,148,862.84","151,148,862.84","Real Estate","2043274","US6819361006","New York Stock Exchange Inc."
"TOL","TOLL BROTHERS INC","Equity","0.37","41.47","3,643,070.00","151,078,112.90","151,078,112.90","Consumer Discretionary","2896092","US8894781033","New York Stock Exchange Inc."
"NYCB","NEW YORK COMMUNITY BANCORP DS REP","Equity","0.37","12.89","11,711,828.00","150,965,462.92","150,965,462.92","Financials","2711656","US6494451031","New York Stock Exchange Inc."
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.37","34.84","4,319,549.00","150,493,087.16","150,493,087.16","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.37","41.66","3,573,819.00","148,885,299.54","148,885,299.54","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"OSK","OSHKOSH CORP","Equity","0.37","82.54","1,791,998.00","147,911,514.92","147,911,514.92","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"BIVV","BIOVERATIV INC","Equity","0.37","57.07","2,590,208.00","147,823,170.56","147,823,170.56","Health Care","BDTYZ53","US09075E1001","NASDAQ"
"THO","THOR INDUSTRIES INC","Equity","0.37","125.91","1,171,171.00","147,462,140.61","147,462,140.61","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"JBLU","JETBLUE AIRWAYS CORP","Equity","0.36","18.53","7,876,540.00","145,952,286.20","145,952,286.20","Industrials","2852760","US4771431016","NASDAQ"
"PII","POLARIS INDUSTRIES INC","Equity","0.36","104.63","1,393,286.00","145,779,514.18","145,779,514.18","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.36","50.51","2,874,897.00","145,211,047.47","145,211,047.47","Financials","2619772","US6952631033","NASDAQ"
"LPT","LIBERTY PROPERTY REIT TRUST","Equity","0.36","41.06","3,527,936.00","144,857,052.16","144,857,052.16","Real Estate","2513681","US5311721048","New York Stock Exchange Inc."
