iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Dec 29, 2017"
Total Net Assets,"44,165,504,109.06"
Shares Outstanding,"232,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"GGG","GRACO INC","Equity","0.43","45.22","4,166,436.00","188,406,235.92","188,406,235.92","Industrials","2380443","US3841091040","New York Stock Exchange Inc."
"OA","ORBITAL ATK INC","Equity","0.42","131.50","1,427,303.00","187,690,344.50","187,690,344.50","Industrials","BVGC686","US68557N1037","New York Stock Exchange Inc."
"MKTX","MARKETAXESS HOLDINGS INC","Equity","0.42","201.75","929,962.00","187,619,833.50","187,619,833.50","Financials","B03Q9D0","US57060D1081","NASDAQ"
"FDS","FACTSET RESEARCH SYSTEMS INC","Equity","0.42","192.76","967,703.00","186,534,430.28","186,534,430.28","Financials","2329770","US3030751057","New York Stock Exchange Inc."
"WR","WESTAR ENERGY INC","Equity","0.42","52.80","3,514,583.00","185,569,982.40","185,569,982.40","Utilities","2484000","US95709T1007","New York Stock Exchange Inc."
"AFG","AMERICAN FINANCIAL GROUP INC","Equity","0.42","108.54","1,700,529.00","184,575,417.66","184,575,417.66","Financials","2134532","US0259321042","New York Stock Exchange Inc."
"STE","STERIS","Equity","0.42","87.47","2,104,403.00","184,072,130.41","184,072,130.41","Health Care","BVVBC02","GB00BVVBC028","New York Stock Exchange Inc."
"NDSN","NORDSON CORP","Equity","0.42","146.40","1,256,146.00","183,899,774.40","183,899,774.40","Industrials","2641838","US6556631025","NASDAQ"
"HUBB","HUBBELL INC","Equity","0.41","135.34","1,353,464.00","183,177,817.76","183,177,817.76","Industrials","BDFG6S3","US4435106079","New York Stock Exchange Inc."
"THO","THOR INDUSTRIES INC","Equity","0.41","150.72","1,212,524.00","182,751,617.28","182,751,617.28","Consumer Discretionary","2889876","US8851601018","New York Stock Exchange Inc."
"SBNY","SIGNATURE BANK","Equity","0.41","137.26","1,328,266.00","182,317,791.16","182,317,791.16","Financials","B00JQL9","US82669G1040","NASDAQ"
"KRC","KILROY REALTY REIT CORP","Equity","0.41","74.65","2,434,233.00","181,715,493.45","181,715,493.45","Real Estate","2495529","US49427F1084","New York Stock Exchange Inc."
"WST","WEST PHARMACEUTICAL SERVICES INC","Equity","0.41","98.67","1,837,218.00","181,278,300.06","181,278,300.06","Health Care","2950482","US9553061055","New York Stock Exchange Inc."
"PII","POLARIS INDUSTRIES INC","Equity","0.40","123.99","1,439,148.00","178,439,960.52","178,439,960.52","Consumer Discretionary","2692933","US7310681025","New York Stock Exchange Inc."
"JBLU","JETBLUE AIRWAYS CORP","Equity","0.40","22.34","7,933,440.00","177,233,049.60","177,233,049.60","Industrials","2852760","US4771431016","NASDAQ"
"ARW","ARROW ELECTRONICS INC","Equity","0.40","80.41","2,176,694.00","175,027,964.54","175,027,964.54","Information Technology","2051404","US0427351004","New York Stock Exchange Inc."
"TOL","TOLL BROTHERS INC","Equity","0.40","48.02","3,641,558.00","174,867,615.16","174,867,615.16","Consumer Discretionary","2896092","US8894781033","New York Stock Exchange Inc."
"CSL","CARLISLE COMPANIES INC","Equity","0.39","113.65","1,533,850.00","174,322,052.50","174,322,052.50","Industrials","2176318","US1423391002","New York Stock Exchange Inc."
"TTC","TORO","Equity","0.39","65.23","2,672,191.00","174,307,018.93","174,307,018.93","Industrials","2897040","US8910921084","New York Stock Exchange Inc."
"PTC","PTC INC","Equity","0.39","60.77","2,860,471.00","173,830,822.67","173,830,822.67","Information Technology","B95N910","US69370C1009","NASDAQ"
"RPM","RPM INTERNATIONAL INC","Equity","0.39","52.42","3,304,053.00","173,198,458.26","173,198,458.26","Materials","2756174","US7496851038","New York Stock Exchange Inc."
"SCI","SERVICE","Equity","0.39","37.32","4,638,289.00","173,100,945.48","173,100,945.48","Consumer Discretionary","2797560","US8175651046","New York Stock Exchange Inc."
"WTR","AQUA AMERICA INC","Equity","0.39","39.23","4,396,555.00","172,476,852.65","172,476,852.65","Utilities","2685234","US03836W1036","New York Stock Exchange Inc."
"WAB","WESTINGHOUSE AIR BRAKE TECHNOLOGIE","Equity","0.39","81.43","2,113,979.00","172,141,309.97","172,141,309.97","Industrials","2955733","US9297401088","New York Stock Exchange Inc."
"GXP","GREAT PLAINS ENERGY INC","Equity","0.39","32.24","5,335,955.00","172,031,189.20","172,031,189.20","Utilities","2483706","US3911641005","New York Stock Exchange Inc."
"COHR","COHERENT INC","Equity","0.39","282.22","609,448.00","171,998,414.56","171,998,414.56","Information Technology","2208374","US1924791031","NASDAQ"
"WRB","WR BERKLEY CORP","Equity","0.39","71.65","2,386,672.00","171,005,048.80","171,005,048.80","Financials","2093644","US0844231029","New York Stock Exchange Inc."
"JHG","JANUS HENDERSON GROUP PLC","Equity","0.39","38.26","4,462,897.00","170,750,439.22","170,750,439.22","Financials","BYPZJQ6","JE00BYPZJM29","New York Stock Exchange Inc."
"OSK","OSHKOSH CORP","Equity","0.38","90.89","1,864,573.00","169,471,039.97","169,471,039.97","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.38","148.93","1,122,486.00","167,171,839.98","167,171,839.98","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"EV","EATON VANCE COM NON VOTING CORP","Equity","0.37","56.39","2,928,791.00","165,154,524.49","165,154,524.49","Financials","2301057","US2782651036","New York Stock Exchange Inc."
"NNN","NATIONAL RETAIL PROPERTIES REIT IN","Equity","0.37","43.13","3,771,552.00","162,667,037.76","162,667,037.76","Real Estate","2211811","US6374171063","New York Stock Exchange Inc."
"OGE","OGE ENERGY CORP","Equity","0.37","32.91","4,941,223.00","162,615,648.93","162,615,648.93","Utilities","2657802","US6708371033","New York Stock Exchange Inc."
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.37","41.06","3,952,497.00","162,289,526.82","162,289,526.82","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"FTNT","FORTINET INC","Equity","0.37","43.69","3,709,770.00","162,079,851.30","162,079,851.30","Information Technology","B5B2106","US34959E1091","NASDAQ"
"FHN","FIRST HORIZON NATIONAL CORP","Equity","0.36","19.99","8,044,991.00","160,819,370.09","160,819,370.09","Financials","2341484","US3205171057","New York Stock Exchange Inc."
"PACW","PACWEST BANCORP","Equity","0.36","50.40","3,190,216.00","160,786,886.40","160,786,886.40","Financials","2619772","US6952631033","NASDAQ"
