iShares Core S&P Mid-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"Apr 28, 2017"
Total Net Assets,"39,731,096,192.60"
Shares Outstanding,"230,050,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"MD","MEDNAX INC","Equity","0.34","60.36","2,255,403.00","136,136,125.08","136,136,125.08","Health Care","2677640","US58502B1061","New York Stock Exchange Inc."
"UTHR","UNITED THERAPEUTICS CORP","Equity","0.34","125.70","1,082,743.00","136,100,795.10","136,100,795.10","Health Care","2430412","US91307C1027","NASDAQ"
"LECO","LINCOLN ELECTRIC HOLDINGS INC","Equity","0.33","89.03","1,484,881.00","132,198,955.43","132,198,955.43","Industrials","2516851","US5339001068","NASDAQ"
"TYL","TYLER TECHNOLOGIES INC","Equity","0.33","163.59","807,292.00","132,064,898.28","132,064,898.28","Information Technology","2909644","US9022521051","New York Stock Exchange Inc."
"DEI","DOUGLAS EMMETT REIT INC","Equity","0.33","37.67","3,501,388.00","131,897,285.96","131,897,285.96","Real Estate","B1G3M58","US25960P1093","New York Stock Exchange Inc."
"MSCC","MICROSEMI CORP","Equity","0.33","46.94","2,776,438.00","130,325,999.72","130,325,999.72","Information Technology","2588140","US5951371005","NASDAQ"
"POST","POST HOLDINGS INC","Equity","0.33","84.19","1,545,438.00","130,110,425.22","130,110,425.22","Consumer Staples","B6T0518","US7374461041","New York Stock Exchange Inc."
"SLM","SLM CORP","Equity","0.33","12.54","10,337,937.00","129,637,729.98","129,637,729.98","Financials","2101967","US78442P1066","NASDAQ"
"CFR","CULLEN FROST BANKERS INC","Equity","0.32","94.39","1,367,080.00","129,038,681.20","129,038,681.20","Financials","2239556","US2298991090","New York Stock Exchange Inc."
"TOL","TOLL BROTHERS INC","Equity","0.32","35.99","3,560,772.00","128,152,184.28","128,152,184.28","Consumer Discretionary","2896092","US8894781033","New York Stock Exchange Inc."
"OLN","OLIN CORP","Equity","0.32","32.13","3,976,606.00","127,768,350.78","127,768,350.78","Materials","2658526","US6806652052","New York Stock Exchange Inc."
"ACM","AECOM","Equity","0.32","34.21","3,734,203.00","127,747,084.63","127,747,084.63","Industrials","B1VZ431","US00766T1007","New York Stock Exchange Inc."
"JBL","JABIL CIRCUIT INC","Equity","0.32","29.02","4,389,580.00","127,385,611.60","127,385,611.60","Information Technology","2471789","US4663131039","New York Stock Exchange Inc."
"ABMD","ABIOMED INC","Equity","0.32","130.32","975,630.00","127,144,101.60","127,144,101.60","Health Care","2003698","US0036541003","NASDAQ"
"COHR","COHERENT INC","Equity","0.32","215.60","588,288.00","126,834,892.80","126,834,892.80","Information Technology","2208374","US1924791031","NASDAQ"
"MDU","MDU RESOURCES GROUP INC","Equity","0.32","26.90","4,695,623.00","126,312,258.70","126,312,258.70","Utilities","2547323","US5526901096","New York Stock Exchange Inc."
"JLL","JONES LANG LASALLE INC","Equity","0.31","114.86","1,087,855.00","124,951,025.30","124,951,025.30","Real Estate","2040640","US48020Q1076","New York Stock Exchange Inc."
"SON","SONOCO PRODUCTS","Equity","0.31","52.31","2,386,133.00","124,818,617.23","124,818,617.23","Materials","2821395","US8354951027","New York Stock Exchange Inc."
"OSK","OSHKOSH CORP","Equity","0.31","69.39","1,797,376.00","124,719,920.64","124,719,920.64","Industrials","2663520","US6882392011","New York Stock Exchange Inc."
"HIW","HIGHWOODS PROPERTIES REIT INC","Equity","0.31","50.88","2,444,305.00","124,366,238.40","124,366,238.40","Real Estate","2420640","US4312841087","New York Stock Exchange Inc."
"NCR","NCR CORP","Equity","0.31","41.25","3,000,403.00","123,766,623.75","123,766,623.75","Information Technology","2632650","US62886E1082","New York Stock Exchange Inc."
"DNKN","DUNKIN BRANDS GROUP INC","Equity","0.31","55.86","2,210,399.00","123,472,888.14","123,472,888.14","Consumer Discretionary","B3LHT03","US2655041000","NASDAQ"
"BRCD","BROCADE COMMUNICATIONS SYSTEMS INC","Equity","0.31","12.57","9,822,266.00","123,465,883.62","123,465,883.62","Information Technology","2422174","US1116213067","NASDAQ"
"SNV","SYNOVUS FINANCIAL CORP","Equity","0.31","41.80","2,947,146.00","123,190,702.80","123,190,702.80","Financials","BMH4NJ8","US87161C5013","New York Stock Exchange Inc."
"BC","BRUNSWICK CORP","Equity","0.31","56.75","2,156,701.00","122,392,781.75","122,392,781.75","Consumer Discretionary","2149309","US1170431092","New York Stock Exchange Inc."
"EGN","ENERGEN CORP","Equity","0.31","51.99","2,337,878.00","121,546,277.22","121,546,277.22","Energy","2012672","US29265N1081","New York Stock Exchange Inc."
"ORI","OLD REPUBLIC INTERNATIONAL CORP","Equity","0.31","20.68","5,876,372.00","121,523,372.96","121,523,372.96","Financials","2659109","US6802231042","New York Stock Exchange Inc."
